wave flux flux_err
4454.074528824379 0.021837817401140193 0.007879190338940018
4454.136660922225 0.021501151861792325 0.007876597516260669
4455.582255276552 0.02677033311777269 0.007918192679200546
4455.64410696048 0.02770542739045389 0.007923775030684194
4457.089981728725 0.03636833975196424 0.008008278092126848
4457.151552998735 0.035760787831170364 0.00800668275288133
4458.597708180899 0.027123572013022564 0.007976053450877246
4458.658999036989 0.02777993007011845 0.007980776695508902
4460.105434633072 0.04655112124694606 0.008134602409120438
4460.166445075244 0.046798232379200104 0.008136580634545674
4461.613161085245 0.042232705750524215 0.008073848288153827
4461.673891113499 0.04207265304810788 0.008073284352296664
4463.120887537419 0.038980163589546604 0.008109939710741339
4463.181337151754 0.038752236086529904 0.008109993628002946
4464.628613989592 0.04590356981519883 0.008188988291574191
4464.6887831900085 0.04603727397605639 0.008192074672546465
4466.136340441765 0.04081239372083565 0.008172541913120123
4466.196229228263 0.04061508808413712 0.008170038703933397
4467.6440668939385 0.03309768473269763 0.008141412060190867
4467.703675266518 0.03314307599700079 0.008142134280088257
4469.151793346112 0.04051300596056373 0.008181626041499763
4469.211121304773 0.04081273850252503 0.008184778567605019
4470.659519798285 0.04479201569349071 0.008212298718608782
4470.718567343028 0.0443098758243756 0.008208460205954702
4472.167246250458 0.0337284584783808 0.008126177068508295
4472.226013381282 0.03364561074508565 0.008125249821630908
4473.674972702632 0.031113963590624162 0.008124400295827994
4473.733459419537 0.031484655796446576 0.00812771107364427
4475.182699154805 0.035829390441319005 0.008170990344595742
4475.240905457792 0.035717516439770426 0.008170403581607458
4476.690425606978 0.03702006327724005 0.008174033056664051
4476.748351496047 0.0370281457310424 0.008174636433722253
4478.198152059152 0.042037910303212106 0.008222722290919722
4478.255797534302 0.04190234065075047 0.008220221338417261
4479.705878511325 0.03299612868704366 0.008101581374377324
4479.763243572556 0.03331494023867434 0.00810357635111438
4481.213604963498 0.03671695262466341 0.008095336855340364
4481.270689610811 0.03626298365402955 0.008090401980172624
4482.721331415672 0.03479121003925553 0.008099794903433858
4482.778135649066 0.035028539753893424 0.008102638719925651
4484.229057867845 0.03432448768689874 0.008138576830194482
4484.285581687321 0.03455151576749294 0.00814212607006658
4485.736784320018 0.042945516169975946 0.008234302957295188
4485.7930277255755 0.04292659734178822 0.008234101456352548
4487.2445107721915 0.044088009235309214 0.00821670223188137
4487.30047376383 0.04417069993874869 0.008214872172323423
4488.752237224365 0.041973941303498054 0.008131396199771098
4488.807919802085 0.04181961880507652 0.00813012347465549
4490.259963676538 0.0383532929895796 0.008120587087019729
4490.31536584034 0.03853804090762846 0.00812378801635177
4491.767690128711 0.043395549381941685 0.008204942118239534
4491.822811878595 0.04321030779553141 0.008204604988574548
4493.275416580885 0.045891987529441194 0.0082560571009419
4493.330257916849 0.04617181691539918 0.008256950429357052
4494.783143033058 0.04391735369302491 0.008211002763511568
4494.837703955104 0.04355386396481531 0.008209854467095655
