wave flux eflux model mask
3774.4000000000397 0.6928279995918274 3.993897602950739 1.6597071886062622 0
3775.20000000004 2.9864323139190674 4.024095150968396 1.669236660003662 0
3776.00000000004 -12.1364164352417 4.243839456245875 1.6877325773239136 0
3776.80000000004 6.313985347747803 4.134472219743798 1.7146925926208496 0
3777.6000000000404 -1.153810739517212 3.7698911841436575 1.7498489618301392 0
3778.4000000000406 0.11979573220014572 3.7229783622822885 1.790097951889038 0
3779.2000000000407 -3.123997211456299 3.937036049662388 1.8323663473129272 0
3780.000000000041 1.8031411170959473 3.757366508652834 1.8719102144241333 0
3780.800000000041 -0.9958068132400513 3.540782355154796 1.9035571813583374 0
3781.6000000000413 3.080655097961426 4.244531525344755 1.9241987466812134 0
3782.4000000000415 7.301021099090576 3.8661568433773135 1.930485486984253 0
3783.2000000000417 -4.787933826446533 4.1243284457642355 1.9213106632232666 0
3784.000000000042 3.9866747856140137 4.218310505055587 1.896442174911499 0
3784.800000000042 2.8730008602142334 3.7852751062196455 1.8576223850250244 0
3785.600000000042 8.493992805480957 3.7263614920259145 1.8083056211471558 0
3786.4000000000424 -1.1888842582702637 4.051766724173368 1.7528777122497559 0
3787.2000000000426 4.863593578338623 3.858629748437569 1.7034326791763306 0
3788.0000000000427 -0.067749984562397 3.7900930082546282 1.6674351692199707 0
3788.800000000043 -0.3779875636100769 3.657170189810788 1.649828314781189 0
3789.600000000043 0.7162445783615112 3.49397129536259 1.6539026498794556 0
3790.4000000000433 -1.7183315753936768 3.32885017954769 1.6780732870101929 0
3791.2000000000435 3.4279792308807373 3.5922146387456992 1.716880202293396 0
3792.0000000000437 7.013023376464844 3.467705601635726 1.766750693321228 0
3792.800000000044 3.6673550605773926 4.044659365846929 1.823315978050232 0
3793.600000000044 -0.31229016184806824 3.6255474151534934 1.8807560205459595 0
3794.400000000044 2.14154314994812 3.710265363890759 1.9317946434020996 0
3795.2000000000444 -3.3256900310516357 3.5171503432263513 1.9727355241775513 0
3796.0000000000446 -3.4550740718841553 3.841072058156648 2.0017571449279785 0
3796.8000000000447 8.353017807006836 3.8111977440575475 2.0171267986297607 0
3797.600000000045 -7.770975112915039 3.663338046116699 2.0205137729644775 0
3798.400000000045 -0.3459545969963074 3.236069309483173 2.0128536224365234 0
3799.2000000000453 0.9310457706451416 3.3446219664927073 1.994352102279663 0
3800.0000000000455 2.021427631378174 3.2488322763952673 1.9641655683517456 0
3800.8000000000457 0.22892515361309052 3.298936100528564 1.9214870929718018 0
3801.600000000046 7.357490539550781 3.7731505779921464 1.8663580417633057 0
3802.400000000046 3.762482166290283 3.9631596165943215 1.8019238710403442 0
3803.200000000046 -0.6016687154769897 3.4461048039386273 1.7353854179382324 0
3804.0000000000464 7.056534290313721 3.8880946579227134 1.6713789701461792 0
3804.8000000000466 3.285574197769165 3.858507547391652 1.6144208908081055 0
3805.6000000000467 0.3506712317466736 3.5235407543577484 1.5725799798965454 0
3806.400000000047 -2.2061469554901123 3.4692468369830216 1.5467705726623535 0
3807.200000000047 -3.627044200897217 3.571489474694718 1.5377806425094604 0
3808.0000000000473 3.417463779449463 3.2783969682800627 1.542785882949829 0
3808.8000000000475 0.7768362164497375 3.4562553514774104 1.5583977699279785 0
3809.6000000000477 4.943726539611816 3.555804410876076 1.5816402435302734 0
3810.400000000048 -4.269874095916748 3.7795829715019704 1.6090813875198364 0
3811.200000000048 6.740572929382324 3.8164067564384925 1.6360403299331665 0
3812.000000000048 5.31899881362915 3.5806565912782196 1.6591747999191284 0
3812.8000000000484 1.0478501319885254 3.1605167603415105 1.6770845651626587 0
3813.6000000000486 -1.5387349128723145 3.3980743415939467 1.6906583309173584 0
3814.4000000000487 -4.200515270233154 3.384642000125973 1.703311800956726 0
3815.200000000049 -4.825191974639893 3.686758036153845 1.7203062772750854 0
3816.000000000049 -1.0576599836349487 2.9758979234932723 1.7459146976470947 0
3816.8000000000493 -0.013394346460700035 3.21348132388377 1.782649040222168 0
3817.6000000000495 1.667785882949829 3.138722774935272 1.8302212953567505 0
3818.4000000000497 2.395371913909912 3.295967600188193 1.8888753652572632 0
3819.20000000005 2.470783233642578 3.1729730083048877 1.9553977251052856 0
3820.00000000005 9.849830627441406 3.3913380021176724 2.0191166400909424 0
3820.80000000005 3.541541576385498 3.036398808734581 2.074187755584717 0
3821.6000000000504 2.6351068019866943 2.8699905336196774 2.114701747894287 0
3822.4000000000506 7.346517562866211 2.957665743891394 2.141251802444458 0
3823.2000000000507 0.07031235098838806 2.96555397553634 2.157036542892456 0
3824.000000000051 -2.2339465618133545 3.4840909850025628 2.163862466812134 0
3824.800000000051 5.923615455627441 2.970390540507986 2.1639697551727295 0
3825.6000000000513 3.2737085819244385 2.8906037158852236 2.1573102474212646 0
3826.4000000000515 1.5755467414855957 2.64946496457165 2.1406452655792236 0
3827.2000000000517 -6.193509101867676 2.715741231074703 2.109215021133423 0
3828.000000000052 4.813645839691162 2.877095465141637 2.059476137161255 0
3828.800000000052 6.8015360832214355 2.8230855984058856 1.9926961660385132 0
3829.600000000052 -2.697383165359497 2.9036008525367176 1.9130592346191406 0
3830.4000000000524 1.727866768836975 3.0265159760478557 1.829686164855957 0
3831.2000000000526 3.9255027770996094 3.0172329513322045 1.7542003393173218 0
3832.0000000000528 -1.8867688179016113 2.8277253880765625 1.6904420852661133 0
3832.800000000053 1.7226847410202026 2.959930197898014 1.6449475288391113 0
3833.600000000053 9.031856536865234 3.279071740855864 1.6202384233474731 0
3834.4000000000533 -4.580557823181152 2.7894108215354954 1.612839698791504 0
3835.2000000000535 1.9742728471755981 2.75641234951126 1.620269775390625 0
3836.0000000000537 -6.369765758514404 2.9876729125216683 1.639658808708191 0
3836.800000000054 -1.4693042039871216 3.041230952312509 1.6682111024856567 0
3837.600000000054 -2.1376655101776123 2.8519908306121966 1.7043901681900024 0
3838.400000000054 1.8715742826461792 2.8235874609327043 1.7441109418869019 0
3839.2000000000544 2.623375177383423 3.0659924802747804 1.7843332290649414 0
3840.0000000000546 3.9315924644470215 2.883314904150292 1.829097032546997 0
3840.8000000000548 4.109766483306885 3.0519865167297824 1.8780466318130493 0
3841.600000000055 6.983583927154541 2.7419003960488024 1.9019020795822144 0
3842.400000000055 0.8969064950942993 2.9215167822859645 1.9059934616088867 0
3843.2000000000553 1.7260518074035645 2.8141679903322667 1.8991899490356445 0
3844.0000000000555 0.2663354277610779 3.060527298510353 1.876144289970398 0
3844.8000000000557 2.002096652984619 3.2697364973752605 1.8400681018829346 0
3845.600000000056 -0.8780300617218018 3.2371780560682155 1.8016129732131958 0
3846.400000000056 -1.7852352857589722 3.1881578585099293 1.7701401710510254 0
3847.200000000056 8.02568244934082 3.1436771010901983 1.7527270317077637 0
